,LSA,District,Latitude,Longitude,Site Type
12158,Haryana,Mahendragarh,28.31051,76.16666,GBT
12159,Haryana,Mahendragarh,28.15098,76.03124,GBT
12160,Haryana,Mahendragarh,28.09317,76.24125,GBT
12161,Haryana,Mahendragarh,28.37782,76.01312,GBT
12162,Haryana,Mahendragarh,28.36135,75.94022,GBT
12163,Haryana,Mahendragarh,28.33368,76.22278,GBT
12164,Haryana,Mahendragarh,28.27834,76.14431,GBT
12165,Haryana,Mahendragarh,28.26308,76.14423,GBT
12166,Haryana,Mahendragarh,28.26369,76.15017,RTT
12167,Haryana,Mahendragarh,28.37271,76.06789,GBT
12168,Haryana,Mahendragarh,28.16085,76.26195,GBT
12169,Haryana,Mahendragarh,28.26853,76.31645,GBT
12170,Haryana,Mahendragarh,28.20281,76.10382,GBT
12171,Haryana,Mahendragarh,28.33929,76.33798,GBT
12172,Haryana,Mahendragarh,28.29388,76.14175,GBT
12173,Haryana,Mahendragarh,28.11093,76.09258,GBT
12174,Haryana,Mahendragarh,27.96522,76.09471,GBT
12175,Haryana,Mahendragarh,28.27927,76.06141,GBT
12176,Haryana,Mahendragarh,28.22685,76.13013,GBT
12177,Haryana,Mahendragarh,28.17237,76.08256,GBT
12178,Haryana,Mahendragarh,28.04959,76.34248,GBT
12179,Haryana,Mahendragarh,28.10434,76.03088,GBT
12180,Haryana,Mahendragarh,28.11546,76.17303,GBT
12181,Haryana,Mahendragarh,27.92822,76.02265,GBT
12182,Haryana,Mahendragarh,28.08607,76.00811,GBT
12183,Haryana,Mahendragarh,28.02329,75.98068,GBT
12184,Haryana,Mahendragarh,28.04044,76.18045,GBT
12185,Haryana,Mahendragarh,27.84442,76.00517,GBT
12186,Haryana,Mahendragarh,28.14235,76.28537,GBT
12187,Haryana,Mahendragarh,28.36066,76.15001,GBT
12188,Haryana,Mahendragarh,27.87846,76.08388,GBT
12189,Haryana,Mahendragarh,28.26207,76.13119,GBT
12190,Haryana,Mahendragarh,28.42849,76.21501,GBT
12191,Haryana,Mahendragarh,28.09064,76.25993,GBT
12192,Haryana,Mahendragarh,27.87348,76.13797,GBT
12193,Haryana,Mahendragarh,28.09012,76.13101,GBT
12194,Haryana,Mahendragarh,28.21884,76.30866,GBT
12195,Haryana,Mahendragarh,27.84369,76.18684,GBT
12196,Haryana,Mahendragarh,28.09759,76.08771,GBT
12197,Haryana,Mahendragarh,27.89038,76.00146,GBT
12198,Haryana,Mahendragarh,28.06855,76.10917,GBT
12199,Haryana,Mahendragarh,28.37646,75.96237,GBT
12200,Haryana,Mahendragarh,28.04944,76.10936,RTT
12201,Haryana,Mahendragarh,27.94768,76.10103,GBT
12202,Haryana,Mahendragarh,28.29526,76.106771,RTT
12203,Haryana,Mahendragarh,28.08221,76.17731,RTT
12204,Haryana,Mahendragarh,28.37068,76.18832,GBM
12205,Haryana,Mahendragarh,27.96932,76.03073,GBM
12206,Haryana,Mahendragarh,28.02843,76.15776,GBT
12207,Haryana,Mahendragarh,28.35416,76.01778,RTT
12208,Haryana,Mahendragarh,28.03831,76.10381,RTT
12209,Haryana,Mahendragarh,28.03327,76.10212,RTT
12210,Haryana,Mahendragarh,28.15108,76.16219,RTT
12211,Haryana,Mahendragarh,28.00798,76.01328,GBM
12212,Haryana,Mahendragarh,27.98221,76.15017,GBM
12213,Haryana,Mahendragarh,28.35202,76.14722,GBM
12214,Haryana,Mahendragarh,28.35475,76.15238,GBM
12215,Haryana,Mahendragarh,28.35295,76.13465,GBM
12216,Haryana,Mahendragarh,28.35911,76.14582,GBM
12217,Haryana,Mahendragarh,28.26615,76.13764,GBT
12218,Haryana,Mahendragarh,28.04242,76.09924,RTP
12219,Haryana,Mahendragarh,28.25377,76.14501,GBT
12220,Haryana,Mahendragarh,28.09913,76.18111,GBT
12221,Haryana,Mahendragarh,28.25243,76.20755,GBT
12222,Haryana,Mahendragarh,28.37633,76.26227,GBT
12223,Haryana,Mahendragarh,28.10395,76.27883,GBT
12224,Haryana,Mahendragarh,28.25881,76.29544,GBT
12225,Haryana,Mahendragarh,28.329096,76.311096,GBT
12226,Haryana,Mahendragarh,28.10103,76.25321,GBT
12227,Haryana,Mahendragarh,27.96525,76.13344,COW(GBT)
12228,Haryana,Mahendragarh,28.04136,76.10764,GBT
12229,Haryana,Mahendragarh,28.07587,76.10574,GBT
12230,Haryana,Mahendragarh,28.27047,76.15061,GBT
12231,Haryana,Mahendragarh,28.32745,76.30533,GBT
12232,Haryana,Mahendragarh,28.10275,76.25982,GBT
12233,Haryana,Mahendragarh,28.23513,76.29697,GBT
12234,Haryana,Mahendragarh,28.40482,76.11521,GBT
12235,Haryana,Mahendragarh,28.33642,76.13245,GBT
12236,Haryana,Mahendragarh,28.41403,76.17332,GBT
12237,Haryana,Mahendragarh,28.38003,75.96504,GBT
12238,Haryana,Mahendragarh,28.04873,76.30946,GBT
12239,Haryana,Mahendragarh,28.26279,76.14844,GBT
12240,Haryana,Mahendragarh,28.27431,76.14304,GBT
12241,Haryana,Mahendragarh,28.04506,76.11231,RTT
12242,Haryana,Mahendragarh,28.04271,76.09811,GBT
12243,Haryana,Mahendragarh,28.33022,76.22362,GBT
12244,Haryana,Mahendragarh,27.96071,76.13867,GBT
12245,Haryana,Mahendragarh,28.10581,76.27692,GBT
12246,Haryana,Mahendragarh,28.32353,76.29875,GBT
12247,Haryana,Mahendragarh,28.334063,76.304701,LPBTS
12248,Haryana,Mahendragarh,28.335611,76.305844,LPBTS
12249,Haryana,Mahendragarh,28.335578,76.30581,LPBTS
12250,Haryana,Mahendragarh,28.27188,76.14875,RTT
12251,Haryana,Mahendragarh,28.27393,76.15468,RTT
12252,Haryana,Mahendragarh,28.28284,76.13772,GBT
12253,Haryana,Mahendragarh,28.28142,76.15758,GBM
12254,Haryana,Mahendragarh,28.35536,76.33299,GBT
12255,Haryana,Mahendragarh,28.27789,76.14874,GBM
12256,Haryana,Mahendragarh,28.26711,76.14954,GBT
12257,Haryana,Mahendragarh,28.24472,76.18764,GBT
12258,Haryana,Mahendragarh,28.30378,76.13518,GBT
12259,Haryana,Mahendragarh,28.40917,76.21513,GBT
12260,Haryana,Mahendragarh,28.20625,76.17471,GBT
12261,Haryana,Mahendragarh,28.31335,76.32903,GBT
12262,Haryana,Mahendragarh,28.31102,76.16624,GBT
12263,Haryana,Mahendragarh,28.36107,75.93983,GBT
12264,Haryana,Mahendragarh,28.24351,76.03204,GBT
12265,Haryana,Mahendragarh,28.38045,76.14595,GBT
12266,Haryana,Mahendragarh,28.26215,76.12941,GBT
12267,Haryana,Mahendragarh,28.27623,76.18857,GBT
12268,Haryana,Mahendragarh,28.33872,76.33772,GBT
12269,Haryana,Mahendragarh,28.37149,76.18623,GBT
12270,Haryana,Mahendragarh,28.25616,76.07477,GBT
12271,Haryana,Mahendragarh,28.40076,75.95559,GBT
12272,Haryana,Mahendragarh,28.31423,76.18163,GBT
12273,Haryana,Mahendragarh,28.24112,76.12851,GBT
12274,Haryana,Mahendragarh,28.15491,76.11537,GBT
12275,Haryana,Mahendragarh,28.31577,76.14823,GBT
12276,Haryana,Mahendragarh,28.17835,76.22332,GBT
12277,Haryana,Mahendragarh,28.28282,76.22543,GBT
12278,Haryana,Mahendragarh,28.26628,76.26382,GBT
12279,Haryana,Mahendragarh,28.21089,76.26316,GBT
12280,Haryana,Mahendragarh,28.41507,75.99699,GBT
12281,Haryana,Mahendragarh,28.23029,76.23311,GBT
12282,Haryana,Mahendragarh,28.17627,76.11062,GBT
12283,Haryana,Mahendragarh,28.24962,76.33821,GBT
12284,Haryana,Mahendragarh,28.28541,76.34328,GBT
12285,Haryana,Mahendragarh,28.20493,76.06973,GBT
12286,Haryana,Mahendragarh,28.32889,76.28491,GBT
12287,Haryana,Mahendragarh,28.31835,76.34249,GBT
12288,Haryana,Mahendragarh,28.37687,76.26314,GBT
12289,Haryana,Mahendragarh,28.18891,76.16539,GBT
12290,Haryana,Mahendragarh,28.34308,75.97728,GBT
12291,Haryana,Mahendragarh,28.29424,76.10818,GBT
12292,Haryana,Mahendragarh,28.34766,76.20616,GBT
12293,Haryana,Mahendragarh,28.44284,76.27889,GBT
12294,Haryana,Mahendragarh,28.26778,76.13914,GBT
12295,Haryana,Mahendragarh,28.29955,76.20531,GBT
12296,Haryana,Mahendragarh,28.24137,76.16055,GBT
12297,Haryana,Mahendragarh,28.25243,76.20776,GBT
12298,Haryana,Mahendragarh,28.28418,76.27526,GBT
12299,Haryana,Mahendragarh,28.25475,76.14291,GBT
12300,Haryana,Mahendragarh,28.32393,76.09641,GBT
12301,Haryana,Mahendragarh,28.269094,76.150711,LPBTS
12302,Haryana,Mahendragarh,28.268983,76.151044,LPBTS
12303,Haryana,Mahendragarh,28.268767,76.151022,LPBTS
12304,Haryana,Mahendragarh,28.287137,76.047333,LPBTS
12305,Haryana,Mahendragarh,28.287108,76.047009,LPBTS
12306,Haryana,Mahendragarh,28.287543,76.046528,LPBTS
12307,Haryana,Mahendragarh,28.28794,76.04656,LPBTS
12308,Haryana,Mahendragarh,28.287952,76.046441,LPBTS
12309,Haryana,Mahendragarh,28.260129,76.142928,LPBTS
12310,Haryana,Mahendragarh,28.260321,76.142847,LPBTS
12311,Haryana,Mahendragarh,28.260184,76.142841,LPBTS
12312,Haryana,Mahendragarh,28.18882,76.12862,GBT
12313,Haryana,Mahendragarh,27.89934,76.11748,GBT
12314,Haryana,Mahendragarh,27.88734,76.11021,GBT
12315,Haryana,Mahendragarh,27.81969,76.16582,GBT
12316,Haryana,Mahendragarh,27.892886,76.114226,LPBTS
12317,Haryana,Mahendragarh,27.892846,76.114174,LPBTS
12318,Haryana,Mahendragarh,28.04738,76.10662,RTT
12319,Haryana,Mahendragarh,28.05037,76.13229,GBT
12320,Haryana,Mahendragarh,28.03734,76.11213,RTT
12321,Haryana,Mahendragarh,28.03458,76.10351,GBT
12322,Haryana,Mahendragarh,28.05237,76.11008,RTT
12323,Haryana,Mahendragarh,28.05031,76.10078,GBT
12324,Haryana,Mahendragarh,28.04678,76.12161,RTT
12325,Haryana,Mahendragarh,28.04956,76.10895,RTT
12326,Haryana,Mahendragarh,28.04791,76.10227,GBM
12327,Haryana,Mahendragarh,28.03892,76.10124,GBM
12328,Haryana,Mahendragarh,28.08101,76.10519,RTT
12329,Haryana,Mahendragarh,27.95856,76.00528,GBT
12330,Haryana,Mahendragarh,28.01861,76.05956,GBT
12331,Haryana,Mahendragarh,28.07409,76.19036,GBT
12332,Haryana,Mahendragarh,28.08966,76.22032,GBT
12333,Haryana,Mahendragarh,28.11423,76.29712,GBT
12334,Haryana,Mahendragarh,27.98635,76.13133,GBT
12335,Haryana,Mahendragarh,28.08068,76.05421,GBT
12336,Haryana,Mahendragarh,28.11394,76.09236,GBT
12337,Haryana,Mahendragarh,28.08971,76.19635,GBT
12338,Haryana,Mahendragarh,28.00645,76.11198,GBT
12339,Haryana,Mahendragarh,27.87628,76.13761,GBT
12340,Haryana,Mahendragarh,27.84398,76.19089,GBT
12341,Haryana,Mahendragarh,27.93012,75.94437,GBT
12342,Haryana,Mahendragarh,28.00644,76.04227,GBT
12343,Haryana,Mahendragarh,28.11091,76.26168,GBT
12344,Haryana,Mahendragarh,28.14968,76.02882,GBT
12345,Haryana,Mahendragarh,27.90359,76.06565,GBT
12346,Haryana,Mahendragarh,28.07318,76.11501,GBT
12347,Haryana,Mahendragarh,28.11242,76.05254,GBT
12348,Haryana,Mahendragarh,28.19904,76.28322,GBT
12349,Haryana,Mahendragarh,28.09952,76.17963,GBT
12350,Haryana,Mahendragarh,27.85749,76.14481,GBT
12351,Haryana,Mahendragarh,28.13767,76.15461,GBT
12352,Haryana,Mahendragarh,28.09181,76.03838,GBT
12353,Haryana,Mahendragarh,28.13784,76.01541,GBT
12354,Haryana,Mahendragarh,28.07451,75.99774,GBT
12355,Haryana,Mahendragarh,28.03595,76.02203,GBT
12356,Haryana,Mahendragarh,28.11196,76.32584,GBT
12357,Haryana,Mahendragarh,27.93995,75.99828,GBT
12358,Haryana,Mahendragarh,27.85404,76.08188,GBT
12359,Haryana,Mahendragarh,27.89154,76.00312,GBT
12360,Haryana,Mahendragarh,28.13492,76.18892,GBT
12361,Haryana,Mahendragarh,28.01005,76.01209,GBT
12362,Haryana,Mahendragarh,27.92458,76.09547,GBT
12363,Haryana,Mahendragarh,27.84873,76.05775,GBT
12364,Haryana,Mahendragarh,28.10679,76.23046,GBT
12365,Haryana,Mahendragarh,28.10222,76.03223,GBT
12366,Haryana,Mahendragarh,27.96079,75.99065,GBT
12367,Haryana,Mahendragarh,27.97853,76.02004,GBT
12368,Haryana,Mahendragarh,28.07618,76.25694,GBT
12369,Haryana,Mahendragarh,28.10369,76.11185,GBT
12370,Haryana,Mahendragarh,28.08192,76.17571,GBT
12371,Haryana,Mahendragarh,27.96068,76.15656,GBT
12372,Haryana,Mahendragarh,27.94464,76.13398,GBT
12373,Haryana,Mahendragarh,27.86358,76.11742,GBT
12374,Haryana,Mahendragarh,28.11696,76.13167,GBT
12375,Haryana,Mahendragarh,27.82221,76.21201,GBT
12376,Haryana,Mahendragarh,27.98686,76.07496,GBT
12377,Haryana,Mahendragarh,28.05098,76.02699,GBT
12378,Haryana,Mahendragarh,28.06131,76.13391,GBT
12379,Haryana,Mahendragarh,28.06982,76.10191,GBT
12380,Haryana,Mahendragarh,28.10114,76.25333,GBT
12381,Haryana,Mahendragarh,28.09733,76.25851,GBT
12382,Haryana,Mahendragarh,27.93886,76.05739,GBT
12383,Haryana,Mahendragarh,28.09181,76.26974,GBT
12384,Haryana,Mahendragarh,28.063812,76.106863,LPBTS
12385,Haryana,Mahendragarh,28.063705,76.106887,LPBTS
12386,Haryana,Mahendragarh,28.044878,76.119198,LPBTS
12387,Haryana,Mahendragarh,28.045108,76.119536,LPBTS
12388,Haryana,Mahendragarh,28.045102,76.119624,LPBTS
12389,Haryana,Mahendragarh,28.040206,76.110067,LPBTS
12390,Haryana,Mahendragarh,28.040067,76.110289,LPBTS
12391,Haryana,Mahendragarh,28.04001,76.110422,LPBTS
12392,Haryana,Mahendragarh,28.044778,76.12041,LPBTS
12393,Haryana,Mahendragarh,28.044883,76.12041,LPBTS
12394,Haryana,Mahendragarh,28.04505,76.120378,LPBTS
12395,Haryana,Mahendragarh,28.054278,76.104378,LPBTS
12396,Haryana,Mahendragarh,28.054278,76.104356,LPBTS
12397,Haryana,Mahendragarh,28.052683,76.112133,LPBTS
12398,Haryana,Mahendragarh,28.052741,76.112213,LPBTS
12399,Haryana,Mahendragarh,28.05451,76.118926,LPBTS
12400,Haryana,Mahendragarh,28.05452,76.118926,LPBTS
12401,Haryana,Mahendragarh,28.05451,76.118926,LPBTS
12402,Haryana,Mahendragarh,28.04158,76.10227,RTP
12403,Haryana,Mahendragarh,28.37261,76.03568,GBT
12404,Haryana,Mahendragarh,28.34711,76.08475,GBT
12405,Haryana,Mahendragarh,28.14466,76.28461,GBT
12406,Haryana,Mahendragarh,28.30041,76.21655,GBT
12407,Haryana,Mahendragarh,28.05281,76.11421,LPBTS
12408,Haryana,Mahendragarh,28.33142,76.30736,GBT
12409,Haryana,Mahendragarh,28.04339,76.10253,GBT
12410,Haryana,Mahendragarh,28.33556,76.31287,GBT
12411,Haryana,Mahendragarh,28.26303,76.15009,GBT
12412,Haryana,Mahendragarh,28.03653,76.10375,GBT
12413,Haryana,Mahendragarh,28.06001,76.10093,GBT
12414,Haryana,Mahendragarh,28.13134,76.31973,GBT
12415,Haryana,Mahendragarh,28.23257,76.14561,GBT
12416,Haryana,Mahendragarh,28.38348,76.22916,GBT
12417,Haryana,Mahendragarh,28.30815,76.03821,GBT
12418,Haryana,Mahendragarh,28.04359,76.11815,RTT
12419,Haryana,Mahendragarh,28.03996,76.10355,RTT
12420,Haryana,Mahendragarh,28.27158,76.14979,RTT
12421,Haryana,Mahendragarh,28.26315,76.14473,GBT
12422,Haryana,Mahendragarh,28.07545,76.06932,GBT
12423,Haryana,Mahendragarh,28.25817,76.18056,GBT
12424,Haryana,Mahendragarh,28.26946,76.10866,GBT
12425,Haryana,Mahendragarh,28.02685,76.13567,GBT
12426,Haryana,Mahendragarh,28.16649,76.19619,GBT
12427,Haryana,Mahendragarh,28.11408,76.21671,GBT
12428,Haryana,Mahendragarh,28.04707,76.10482,RTT
12429,Haryana,Nuh,28.05204,76.09492,RTP
12430,Haryana,Nuh,28.17248,77.07384,GBT
12431,Haryana,Nuh,27.86548,77.25349,GBT
12432,Haryana,Nuh,27.92052,77.12329,GBT
12433,Haryana,Nuh,27.80966,77.08841,GBT
12434,Haryana,Nuh,28.03551,77.10957,RTP
12435,Haryana,Nuh,28.20125,77.06227,GBT
12436,Haryana,Nuh,27.98171,77.11002,GBT
12437,Haryana,Nuh,27.80791,77.14323,GBT
12438,Haryana,Nuh,28.09535,77.00622,GBT
12439,Haryana,Nuh,27.79368,76.94818,GBT
12440,Haryana,Nuh,27.86534,77.20108,RTT
12441,Haryana,Nuh,28.20694,76.94569,RTT
12442,Haryana,Nuh,28.21891,76.90452,RTT
12443,Haryana,Nuh,27.78786,76.94907,GBT
12444,Haryana,Nuh,27.91809,76.99439,GBT
12445,Haryana,Nuh,28.10237,77.00765,GBT
12446,Haryana,Nuh,27.86712,77.25247,GBT
12447,Haryana,Nuh,27.84966,76.99455,GBT
12448,Haryana,Nuh,27.90588,77.21017,GBT
12449,Haryana,Nuh,27.90737,77.08078,GBT
12450,Haryana,Nuh,28.01439,76.99914,GBT
12451,Haryana,Nuh,27.95262,77.20269,GBT
12452,Haryana,Nuh,28.11535,77.02898,GBT
12453,Haryana,Nuh,27.91764,77.17627,GBT
12454,Haryana,Nuh,27.87561,77.31277,GBT
12455,Haryana,Nuh,28.22016,77.09775,GBT
12456,Haryana,Nuh,27.83934,77.18827,GBT
12457,Haryana,Nuh,27.82838,77.27482,GBT
12458,Haryana,Nuh,28.09453,77.05855,GBT
12459,Haryana,Nuh,27.95734,77.18695,GBT
12460,Haryana,Nuh,28.03913,77.13781,GBT
12461,Haryana,Nuh,27.83246,77.13431,GBT
12462,Haryana,Nuh,28.00747,77.07916,GBT
12463,Haryana,Nuh,27.83663,77.05797,GBT
12464,Haryana,Nuh,27.82638,77.17357,GBT
12465,Haryana,Nuh,28.15265,76.95726,GBT
12466,Haryana,Nuh,28.27374,76.96826,GBT
12467,Haryana,Nuh,28.29231,76.92423,GBT
12468,Haryana,Nuh,28.14013,77.01865,GBT
12469,Haryana,Nuh,27.90522,76.9665,GBT
12470,Haryana,Nuh,28.17195,77.07594,GBT
12471,Haryana,Nuh,27.89815,77.10313,GBT
12472,Haryana,Nuh,28.04174,77.08537,GBT
12473,Haryana,Nuh,27.95062,77.13799,GBT
12474,Haryana,Nuh,28.07356,77.10017,GBT
12475,Haryana,Nuh,27.80968,77.14896,GBT
12476,Haryana,Nuh,28.1149,77.10872,GBT
12477,Haryana,Nuh,27.91609,77.17577,GBT
12478,Haryana,Nuh,27.90302,77.20737,GBT
12479,Haryana,Nuh,28.11762,77.04882,GBT
12480,Haryana,Nuh,28.20875,77.05383,GBT
12481,Haryana,Nuh,28.00718,77.08033,GBT
12482,Haryana,Nuh,28.3083,76.97203,GBT
12483,Haryana,Nuh,28.21221,76.95293,RTT
12484,Haryana,Nuh,27.78872,76.94946,GBT
12485,Haryana,Nuh,27.86606,77.22128,GBT
12486,Haryana,Nuh,28.20775,76.95824,GBT
